insertId,jsonPayload.code,jsonPayload.message,labels.activity_type_name,"labels.""agent.googleapis.com/health/agentKind""","labels.""agent.googleapis.com/health/agentVersion""","labels.""agent.googleapis.com/health/schemaVersion""","labels.""compute.googleapis.com/resource_name""",labels.policy_id,labels.resource_name,labels.started_at,labels.terse_message,labels.verbose_message,labels.violation_id,logName,receiveLocation,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,severity,timestamp
egxcqpg1wmbf6u,,2025-01-02T09:29:23.375309+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     metrics_filter:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831052491Z
egxcqpg1wmbf6t,,2025-01-02T09:29:23.375256+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   processors:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831051937Z
egxcqpg1wmbf6s,,2025-01-02T09:29:23.375191+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       collection_interval: 60s,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831051369Z
egxcqpg1wmbf6r,,2025-01-02T09:29:23.375126+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       type: hostmetrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831050794Z
egxcqpg1wmbf6q,,2025-01-02T09:29:23.375072+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     hostmetrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831050206Z
egxcqpg1wmbf6p,,2025-01-02T09:29:23.375013+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831049651Z
egxcqpg1wmbf6o,,2025-01-02T09:29:23.374963+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]: metrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831049088Z
egxcqpg1wmbf6n,,2025-01-02T09:29:23.374905+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:         receivers: [syslog],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831048529Z
egxcqpg1wmbf6m,,2025-01-02T09:29:23.374850+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831047959Z
egxcqpg1wmbf6l,,2025-01-02T09:29:23.374788+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831047396Z
egxcqpg1wmbf6k,,2025-01-02T09:29:23.374734+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831046834Z
egxcqpg1wmbf6j,,2025-01-02T09:29:23.374685+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       - /var/log/syslog,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831046181Z
egxcqpg1wmbf6i,,2025-01-02T09:29:23.374632+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       - /var/log/messages,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831045503Z
egxcqpg1wmbf6h,,2025-01-02T09:29:23.374568+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       include_paths:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831044864Z
egxcqpg1wmbf6g,,2025-01-02T09:29:23.374483+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       type: files,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831044170Z
egxcqpg1wmbf6f,,2025-01-02T09:29:23.374430+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     syslog:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831043227Z
egxcqpg1wmbf6e,,2025-01-02T09:29:23.374374+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831042666Z
egxcqpg1wmbf6d,,2025-01-02T09:29:23.374301+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]: logging:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831042094Z
egxcqpg1wmbf6c,,2025-01-02T09:29:23.374195+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]: 2025/01/02 09:29:23 Merged config:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831041534Z
egxcqpg1wmbf6b,,2025-01-02T09:29:23.372698+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:         processors: [metrics_filter],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831040948Z
egxcqpg1wmbf6a,,2025-01-02T09:29:23.372651+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:         receivers: [hostmetrics],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831040343Z
egxcqpg1wmbf69,,2025-01-02T09:29:23.372606+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831039757Z
egxcqpg1wmbf68,,2025-01-02T09:29:23.372556+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831039167Z
egxcqpg1wmbf67,,2025-01-02T09:29:23.372506+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831038567Z
egxcqpg1wmbf66,,2025-01-02T09:29:23.372456+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       metrics_pattern: [],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831037977Z
egxcqpg1wmbf65,,2025-01-02T09:29:23.372396+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       type: exclude_metrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831037377Z
egxcqpg1wmbf64,,2025-01-02T09:29:23.372343+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     metrics_filter:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831036792Z
egxcqpg1wmbf63,,2025-01-02T09:29:23.372289+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   processors:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831036238Z
egxcqpg1wmbf62,,2025-01-02T09:29:23.372242+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       collection_interval: 60s,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831035670Z
egxcqpg1wmbf61,,2025-01-02T09:29:23.372191+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       type: hostmetrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831035102Z
egxcqpg1wmbf60,,2025-01-02T09:29:23.372141+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     hostmetrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831034550Z
egxcqpg1wmbf5z,,2025-01-02T09:29:23.372090+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831033978Z
egxcqpg1wmbf5y,,2025-01-02T09:29:23.372045+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]: metrics:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831033409Z
egxcqpg1wmbf5x,,2025-01-02T09:29:23.371988+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:         receivers: [syslog],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831032855Z
egxcqpg1wmbf5w,,2025-01-02T09:29:23.371918+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831032290Z
egxcqpg1wmbf5v,,2025-01-02T09:29:23.371863+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831031728Z
egxcqpg1wmbf5u,,2025-01-02T09:29:23.371796+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831031162Z
egxcqpg1wmbf5t,,2025-01-02T09:29:23.371748+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       - /var/log/syslog,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831030590Z
egxcqpg1wmbf5s,,2025-01-02T09:29:23.371694+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       - /var/log/messages,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831030005Z
egxcqpg1wmbf5r,,2025-01-02T09:29:23.371635+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       include_paths:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831029404Z
egxcqpg1wmbf5q,,2025-01-02T09:29:23.371570+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:       type: files,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831028760Z
egxcqpg1wmbf5p,,2025-01-02T09:29:23.371507+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:     syslog:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831028090Z
egxcqpg1wmbf5o,,2025-01-02T09:29:23.371449+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]:   receivers:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831027330Z
egxcqpg1wmbf5n,,2025-01-02T09:29:23.371381+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]: logging:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831026369Z
egxcqpg1wmbf5m,,2025-01-02T09:29:23.371200+00:00 lamp-1-vm google_cloud_ops_agent_engine[3831]: 2025/01/02 09:29:23 Built-in config:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:25.353125518Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:24.831021292Z
gfa7lvg28s20as,,,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794805402Z
gfa7lvg28s20ar,,"\_|   |_|\__,_|\___|_| |_|\__| \____/|_|\__|   \_/ \____(_)___/",,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794804745Z
gfa7lvg28s20aq,,| |   | | |_| |  __/ | | | |_  | |_/ / | |_   \ V /.___/ /_| |_,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794804120Z
gfa7lvg28s20ap,,"|  _| | | | | |/ _ \ '_ \| __| | ___ \ | __| \ \ / /   \ \ | | ",,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794803491Z
gfa7lvg28s20ao,,"| |_  | |_   _  ___ _ __ | |_  | |_/ /_| |_  __   __   / /`| | ",,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794802856Z
gfa7lvg28s20an,,"|  ___| |                | |   | ___ (_) |         |____ |/  | ",,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794802221Z
gfa7lvg28s20am,,"______ _                  _    ______ _ _           _____  __  ",,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794801415Z
gfa7lvg28s20al,,,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794800777Z
gfa7lvg28s20ak,,* https://fluentbit.io,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794800103Z
gfa7lvg28s20aj,,* Fluent Bit is a CNCF sub-project under the umbrella of Fluentd,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794799406Z
gfa7lvg28s20ai,,* Copyright (C) 2015-2024 The Fluent Bit Authors,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794798350Z
gfa7lvg28s20ah,,Fluent Bit v3.1.6,,,,,,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/ops-agent-fluent-bit,,2025-01-02T09:29:24.375543394Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.794794686Z
1d4ph0eg1rtvmrr,,2025-01-02T09:29:23.368585+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:         processors: [metrics_filter],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789258217Z
1d4ph0eg1rtvmrq,,2025-01-02T09:29:23.368554+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:         receivers: [hostmetrics],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789257619Z
1d4ph0eg1rtvmrp,,2025-01-02T09:29:23.368514+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       default_pipeline:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789257043Z
1d4ph0eg1rtvmro,,2025-01-02T09:29:23.368476+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     pipelines:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789256492Z
1d4ph0eg1rtvmrn,,2025-01-02T09:29:23.368438+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   service:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789255917Z
1d4ph0eg1rtvmrm,,2025-01-02T09:29:23.368400+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       metrics_pattern: [],,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789255363Z
1d4ph0eg1rtvmrl,,2025-01-02T09:29:23.368364+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       type: exclude_metrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789254794Z
1d4ph0eg1rtvmrk,,2025-01-02T09:29:23.368318+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:     metrics_filter:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789254229Z
1d4ph0eg1rtvmrj,,2025-01-02T09:29:23.368275+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:   processors:,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789253667Z
1d4ph0eg1rtvmri,,2025-01-02T09:29:23.368226+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       collection_interval: 60s,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789253108Z
1d4ph0eg1rtvmrh,,2025-01-02T09:29:23.368162+00:00 lamp-1-vm google_cloud_ops_agent_engine[3830]:       type: hostmetrics,,,,,lamp-1-vm,,,,,,,projects/qwiklabs-gcp-00-7bccf8bdf104/logs/syslog,,2025-01-02T09:29:24.397599262Z,8137812763781882892,qwiklabs-gcp-00-7bccf8bdf104,us-east1-c,gce_instance,,2025-01-02T09:29:23.789252542Z
